id,product_services,revenue_omu,type,country,company_type,company_size
Jose Fritz,,0.0,Company Contacts,,,0
Michael Houston,,0.0,Beneficial Owner,,,0
Sean Medina,,0.0,Beneficial Owner,,,0
Christopher Morrison,,0.0,Beneficial Owner,,,0
Brandon Phillips,,0.0,Beneficial Owner,,,0
John Holland,,0.0,Company Contacts,,,0
Teresa Anderson,,0.0,Company Contacts,,,0
Dana Schroeder,,0.0,Company Contacts,,,0
Jeremy Harris,,0.0,Beneficial Owner,,,0
Tyler Flores,,0.0,Beneficial Owner,,,0
Laurie Elliott,,0.0,Company Contacts,,,0
Danielle Bentley,,0.0,Beneficial Owner,,,0
Alan Rose,,0.0,Beneficial Owner,,,0
Amanda Roberts,,0.0,Beneficial Owner,,,0
Donald Avila,,0.0,Company Contacts,,,0
Marc Richardson,,0.0,Company Contacts,,,0
Scott Ali,,0.0,Company Contacts,,,0
Gerald Beard,,0.0,Beneficial Owner,,,0
David Knight,,0.0,Beneficial Owner,,,0
Kelly Owens,,0.0,Beneficial Owner,,,0
Gregory Gonzales,,0.0,Company Contacts,,,0
Jamie Schmidt,,0.0,Beneficial Owner,,,0
Ashley Pacheco,,0.0,Beneficial Owner,,,0
Clinton Salazar,,0.0,Beneficial Owner,,,0
Angel Grimes,,0.0,Beneficial Owner,,,0
Stephen Butler,,0.0,Beneficial Owner,,,0
Carol Liu DVM,,0.0,Company Contacts,,,0
Amy Wu,,0.0,Company Contacts,,,0
Natalie Moore,,0.0,Beneficial Owner,,,0
Jordan Reyes,,0.0,Beneficial Owner,,,0
Michael Faulkner,,0.0,Beneficial Owner,,,0
Michelle Tucker PhD,,0.0,Beneficial Owner,,,0
Christine Roberts,,0.0,Beneficial Owner,,,0
Kristen Villa,,0.0,Beneficial Owner,,,0
Susan Underwood,,0.0,Company Contacts,,,0
Tamara Taylor,,0.0,Company Contacts,,,0
Natasha Rodriguez,,0.0,Beneficial Owner,,,0
Barbara Guzman,,0.0,Beneficial Owner,,,0
Danny Stewart,,0.0,Beneficial Owner,,,0
Pamela Jacobs,,0.0,Beneficial Owner,,,0
Brad Shannon,,0.0,Beneficial Owner,,,0
Sarah Henry,,0.0,Beneficial Owner,,,0
Parker Mcguire,,0.0,Beneficial Owner,,,0
Jared Riley,,0.0,Beneficial Owner,,,0
Mark Pena,,0.0,Beneficial Owner,,,0
Kristina Kaiser,,0.0,Beneficial Owner,,,0
Vincent Miller MD,,0.0,Beneficial Owner,,,0
Angela Nguyen,,0.0,Beneficial Owner,,,0
Kristy Bullock,,0.0,Company Contacts,,,0
Keith Washington,,0.0,Company Contacts,,,0
James Casey,,0.0,Beneficial Owner,,,0
Claire Williams,,0.0,Beneficial Owner,,,0
Heather Taylor,,0.0,Beneficial Owner,,,0
Dr. Juan Robertson,,0.0,Company Contacts,,,0
Kristine Parsons,,0.0,Beneficial Owner,,,0
Latasha Simpson,,0.0,Beneficial Owner,,,0
Sandra Holt,,0.0,Company Contacts,,,0
Courtney Lambert,,0.0,Beneficial Owner,,,0
Erica Contreras,,0.0,Beneficial Owner,,,0
Timothy Sullivan,,0.0,Company Contacts,,,0
Tiffany Turner,,0.0,Beneficial Owner,,,0
Brittany Smith,,0.0,Beneficial Owner,,,0
Michael Ellis,,0.0,Beneficial Owner,,,0
Chelsey Finley,,0.0,Beneficial Owner,,,0
Zachary Craig,,0.0,Beneficial Owner,,,0
Dominic Jones,,0.0,Company Contacts,,,0
Christopher Franco,,0.0,Beneficial Owner,,,0
Billy Burch,,0.0,Company Contacts,,,0
Mario Hurley,,0.0,Beneficial Owner,,,0
Ashley Fischer,,0.0,Beneficial Owner,,,0
Whitney Ryan,,0.0,Company Contacts,,,0
Sheila Robinson,,0.0,Company Contacts,,,0
Susan Delacruz,,0.0,Beneficial Owner,,,0
Rachel Solomon,,0.0,Beneficial Owner,,,0
Shirley Townsend MD,,0.0,Beneficial Owner,,,0
Shari Garcia,,0.0,Beneficial Owner,,,0
Dawn Perez,,0.0,Company Contacts,,,0
Larry Rojas,,0.0,Beneficial Owner,,,0
Jared Combs,,0.0,Beneficial Owner,,,0
Tricia Brown,,0.0,Beneficial Owner,,,0
Savannah Smith,,0.0,Beneficial Owner,,,0
Joann Johnston,,0.0,Company Contacts,,,0
Jennifer Ryan,,0.0,Beneficial Owner,,,0
Ian Johnson,,0.0,Company Contacts,,,0
Thomas Hall,,0.0,Beneficial Owner,,,0
Tom Preston,,0.0,Company Contacts,,,0
Kaylee George,,0.0,Beneficial Owner,,,0
Cynthia Duffy,,0.0,Beneficial Owner,,,0
Erin Chaney,,0.0,Company Contacts,,,0
Dustin Flores,,0.0,Company Contacts,,,0
Brandon Baker,,0.0,Beneficial Owner,,,0
George Davis,,0.0,Company Contacts,,,0
Philip Fernandez,,0.0,Beneficial Owner,,,0
Alexa Luna,,0.0,Beneficial Owner,,,0
Russell Stone,,0.0,Beneficial Owner,,,0
Yesenia Ward,,0.0,Beneficial Owner,,,0
Amanda Bell,,0.0,Company Contacts,,,0
Daniel Kelly,,0.0,Beneficial Owner,,,0
Christopher Frank,,0.0,Company Contacts,,,0
Andrew Kelly,,0.0,Beneficial Owner,,,0
Jacqueline Smith,,0.0,Beneficial Owner,,,0
Daniel Lopez,,0.0,Company Contacts,,,0
Kevin Hendricks,,0.0,Beneficial Owner,,,0
April Casey,,0.0,Beneficial Owner,,,0
Scott Boone,,0.0,Beneficial Owner,,,0
Steven Blair,,0.0,Company Contacts,,,0
Eric Khan,,0.0,Company Contacts,,,0
Tyrone Townsend,,0.0,Company Contacts,,,0
Suzanne Ford,,0.0,Company Contacts,,,0
Karen Benson,,0.0,Beneficial Owner,,,0
Brent Smith MD,,0.0,Beneficial Owner,,,0
Eric Haynes,,0.0,Beneficial Owner,,,0
Tina Anderson,,0.0,Beneficial Owner,,,0
Emily Thomas,,0.0,Beneficial Owner,,,0
Stephanie Kline,,0.0,Company Contacts,,,0
Adam Wiley,,0.0,Beneficial Owner,,,0
Anthony Stevenson,,0.0,Beneficial Owner,,,0
Nancy Gregory,,0.0,Company Contacts,,,0
John Christensen,,0.0,Beneficial Owner,,,0
Jeffrey Bryant,,0.0,Company Contacts,,,0
Julie Garcia,,0.0,Company Contacts,,,0
Debra Wallace,,0.0,Company Contacts,,,0
Brent Jones,,0.0,Company Contacts,,,0
Jocelyn Morgan,,0.0,Beneficial Owner,,,0
Laura Benson,,0.0,Company Contacts,,,0
Stacy Roberson,,0.0,Beneficial Owner,,,0
Anthony Hopkins,,0.0,Beneficial Owner,,,0
Herbert Bradshaw,,0.0,Company Contacts,,,0
Jerry Edwards,,0.0,Beneficial Owner,,,0
Jordan Harrington,,0.0,Company Contacts,,,0
David Callahan,,0.0,Beneficial Owner,,,0
Jeffery Hamilton,,0.0,Company Contacts,,,0
Lauren Mitchell,,0.0,Beneficial Owner,,,0
Cody Price,,0.0,Beneficial Owner,,,0
Daisy Wilson,,0.0,Company Contacts,,,0
Sandra Trevino,,0.0,Beneficial Owner,,,0
Tara Owens,,0.0,Beneficial Owner,,,0
Anthony Cole,,0.0,Beneficial Owner,,,0
Micheal Peterson,,0.0,Beneficial Owner,,,0
Leslie Johnson,,0.0,Beneficial Owner,,,0
Diane George,,0.0,Beneficial Owner,,,0
Tasha Miranda,,0.0,Company Contacts,,,0
Steven Potts,,0.0,Company Contacts,,,0
Justin Barr,,0.0,Beneficial Owner,,,0
Brianna Obrien,,0.0,Beneficial Owner,,,0
Mark Armstrong,,0.0,Beneficial Owner,,,0
Shane Brandt,,0.0,Beneficial Owner,,,0
Stacey Banks,,0.0,Beneficial Owner,,,0
Leslie Romero,,0.0,Company Contacts,,,0
Kevin Baker,,0.0,Company Contacts,,,0
Daniel Clark,,0.0,Beneficial Owner,,,0
Luis Hernandez,,0.0,Company Contacts,,,0
Mia Hayes,,0.0,Beneficial Owner,,,0
Jeffery Garcia,,0.0,Beneficial Owner,,,0
Jessica Graves,,0.0,Beneficial Owner,,,0
Kara Morrow,,0.0,Beneficial Owner,,,0
Selena Mann,,0.0,Company Contacts,,,0
Cory Hoffman,,0.0,Beneficial Owner,,,0
Heather Cook,,0.0,Beneficial Owner,,,0
Jose Farley,,0.0,Company Contacts,,,0
Brandi Adams,,0.0,Company Contacts,,,0
Luis White,,0.0,Beneficial Owner,,,0
Devin Hall,,0.0,Beneficial Owner,,,0
Aaron Thomas,,0.0,Beneficial Owner,,,0
Kylie Wells,,0.0,Beneficial Owner,,,0
Stephanie Hernandez,,31666.6728,Beneficial Owner,,,0
Ashley Carlson,,0.0,Beneficial Owner,,,0
Adriana Phillips,,0.0,Beneficial Owner,,,0
Scott Raymond,,0.0,Company Contacts,,,0
Douglas Mcpherson,,0.0,Beneficial Owner,,,0
Sierra Murphy,,0.0,Beneficial Owner,,,0
Susan Mcdowell,,0.0,Beneficial Owner,,,0
Megan Edwards,,0.0,Company Contacts,,,0
John Bradford,,0.0,Beneficial Owner,,,0
Megan Patton,,0.0,Beneficial Owner,,,0
Kathleen Branch,,0.0,Beneficial Owner,,,0
William Wells,,0.0,Company Contacts,,,0
Kyle Neal,,0.0,Beneficial Owner,,,0
Thomas Barton,,0.0,Company Contacts,,,0
Morgan Sandoval,,0.0,Beneficial Owner,,,0
Destiny Johnson,,0.0,Beneficial Owner,,,0
Bryce Moon,,0.0,Beneficial Owner,,,0
Christopher Mccarty,,0.0,Company Contacts,,,0
Judith Griffin,,0.0,Beneficial Owner,,,0
Daniel Diaz,,0.0,Beneficial Owner,,,0
Margaret Mclaughlin,,0.0,Beneficial Owner,,,0
William Ware,,0.0,Beneficial Owner,,,0
Mark Barr,,0.0,Beneficial Owner,,,0
Patrick Adams,,0.0,Company Contacts,,,0
Jonathan Brewer,,0.0,Beneficial Owner,,,0
Kurt Welch,,0.0,Beneficial Owner,,,0
Amber Sanchez,,0.0,Beneficial Owner,,,0
Samuel Fuller,,0.0,Company Contacts,,,0
Stephen Pitts,,0.0,Beneficial Owner,,,0
Mark Richardson DVM,,0.0,Beneficial Owner,,,0
Laura Mitchell,,0.0,Beneficial Owner,,,0
Melissa Sandoval,,0.0,Beneficial Owner,,,0
Roberta Casey,,0.0,Beneficial Owner,,,0
Brian Herrera,,0.0,Beneficial Owner,,,0
Elizabeth Ruiz,,0.0,Beneficial Owner,,,0
Matthew Carr,,0.0,Beneficial Owner,,,0
Jeanette Sims,,0.0,Company Contacts,,,0
Natasha Bowers,,0.0,Company Contacts,,,0
Kristin Walsh,,0.0,Beneficial Owner,,,0
Gregory Hopkins,,0.0,Company Contacts,,,0
Ryan Allen,,0.0,Company Contacts,,,0
Peter Ramos,,0.0,Beneficial Owner,,,0
Joanna Cruz,,0.0,Beneficial Owner,,,0
Ronald Wallace,,0.0,Beneficial Owner,,,0
Krystal Johnson,,0.0,Company Contacts,,,0
Theodore Buchanan,,0.0,Company Contacts,,,0
Dawn Wagner,,44683.3364,Beneficial Owner,,,0
Jay Cook,,44683.3364,Beneficial Owner,,,0
Christopher Huffman,,0.0,Company Contacts,,,0
Randall Jones,,0.0,Company Contacts,,,0
Sharon Lang,,0.0,Beneficial Owner,,,0
Margaret Hunter,,0.0,Company Contacts,,,0
Edward Malone,,0.0,Beneficial Owner,,,0
Kevin Barnett,,0.0,Beneficial Owner,,,0
Nathan Lucas,,0.0,Company Contacts,,,0
Roy Thomas,,0.0,Beneficial Owner,,,0
Kenneth Stewart,,0.0,Company Contacts,,,0
April Russell,,0.0,Beneficial Owner,,,0
Troy Rodriguez,,0.0,Beneficial Owner,,,0
Ivan Parks,,0.0,Beneficial Owner,,,0
Brandi Cortez,,0.0,Beneficial Owner,,,0
Kyle Chavez,,0.0,Beneficial Owner,,,0
Joshua Baker,,0.0,Company Contacts,,,0
Kimberly Hull,,20637.4201,Company Contacts,,,0
Ian Jones,,7916.6728,Company Contacts,,,0
Julie Ross MD,,8630.7739,Beneficial Owner,,,0
Katie Thompson,,0.0,Company Contacts,,,0
Diane Thomas,,27684153.47,Company Contacts,,,0
Edward Knight,,0.0,Company Contacts,,,0
Tammy Todd,,4166.1947,Beneficial Owner,,,0
Terry Little,,4166.1947,Beneficial Owner,,,0
Janice Holland,,0.0,Company Contacts,,,0
Richard Morgan,,4776.841417,Beneficial Owner,,,0
Jeremy Munoz,,0.0,Company Contacts,,,0
Nathaniel Page,,4776.841417,Beneficial Owner,,,0
Derek Graham,,4776.841417,Beneficial Owner,,,0
Benjamin Bradley,,4776.841417,Beneficial Owner,,,0
Christopher Black,,4776.841417,Beneficial Owner,,,0
Joseph Edwards,,4776.841417,Beneficial Owner,,,0
Theresa Franklin,,0.0,Company Contacts,,,0
Samuel Banks,,21666.6728,Company Contacts,,,0
Sara Garza,,5156.6728,Company Contacts,,,0
Susan Jennings,,66438.8356,Company Contacts,,,0
Brooke Young,,6088.461213,Beneficial Owner,,,0
Mr. Steven Howard,,6088.461213,Beneficial Owner,,,0
Dominique Bates,,6088.461213,Beneficial Owner,,,0
Samuel Williams,,6088.461213,Beneficial Owner,,,0
Caleb Poole,,6088.461213,Beneficial Owner,,,0
Willie Gardner,,6088.461213,Beneficial Owner,,,0
Jennifer Lambert,,0.0,Company Contacts,,,0
Mr. James Marshall,,19066.6728,Company Contacts,,,0
Sarah Foster MD,,0.0,Company Contacts,,,0
Douglas Parker,,15066.6728,Company Contacts,,,0
Craig Kane,,0.0,Beneficial Owner,,,0
Timothy Hudson,,0.0,Beneficial Owner,,,0
Caroline Johnson,,0.0,Beneficial Owner,,,0
Aaron Alvarez,,0.0,Beneficial Owner,,,0
Dr. Andrew Ramirez Jr.,,0.0,Beneficial Owner,,,0
Manuel Moore,,0.0,Company Contacts,,,0
Ashley Moran,,4377.1443,Beneficial Owner,,,0
Nancy Palmer,,4377.1443,Beneficial Owner,,,0
Greg Rodriguez,,0.0,Company Contacts,,,0
Dr. James Tucker,,0.0,Company Contacts,,,0
Faith Fritz,,19281.8018,Company Contacts,,,0
Diane Hendricks,,0.0,Beneficial Owner,,,0
Wendy Jones,,0.0,Company Contacts,,,0
Ebony Mccarty DDS,,7096.6728,Beneficial Owner,,,0
Dana Pierce,,0.0,Company Contacts,,,0
Johnny Donovan,,0.0,Beneficial Owner,,,0
Jeremy Sanchez,,0.0,Beneficial Owner,,,0
Chad Ortiz,,0.0,Beneficial Owner,,,0
Caroline Zimmerman,,0.0,Beneficial Owner,,,0
Anthony Vaughan,,0.0,Beneficial Owner,,,0
John Houston,,0.0,Beneficial Owner,,,0
Louis Sanchez,,0.0,Beneficial Owner,,,0
Gregory Middleton,,0.0,Beneficial Owner,,,0
Amanda Doyle,,0.0,Beneficial Owner,,,0
Terri Mcpherson,,0.0,Beneficial Owner,,,0
Shane Patterson,,0.0,Beneficial Owner,,,0
Scott Hahn,,0.0,Beneficial Owner,,,0
Derrick Lee,,0.0,Beneficial Owner,,,0
Roberto Welch,,0.0,Beneficial Owner,,,0
Bethany Chen,,0.0,Beneficial Owner,,,0
Lindsay Espinoza,,0.0,Beneficial Owner,,,0
Pamela Carr,,0.0,Beneficial Owner,,,0
Christopher Maxwell,,0.0,Beneficial Owner,,,0
Mr. Michael Richard,,0.0,Beneficial Owner,,,0
Dr. Danielle Burns,,0.0,Beneficial Owner,,,0
Angela King,,0.0,Company Contacts,,,0
Troy Johns,,0.0,Company Contacts,,,0
Andrew Mills,,140760.0864,Company Contacts,,,0
Deborah Werner,,22366.6728,Company Contacts,,,0
Elizabeth Gilmore,,3466.8805,Beneficial Owner,,,0
Michael Gentry,,3466.8805,Beneficial Owner,,,0
Shawn Cortez,,0.0,Company Contacts,,,0
Tiffany Wilson,,24403.15869,Beneficial Owner,,,0
Brandy Boyd,,24403.15869,Beneficial Owner,,,0
Donna Myers,,24403.15869,Beneficial Owner,,,0
Garrett Campbell,,24403.15869,Beneficial Owner,,,0
Casey Fisher,,24403.15869,Beneficial Owner,,,0
Suzanne Sanchez,,24403.15869,Beneficial Owner,,,0
George Graham,,24403.15869,Beneficial Owner,,,0
Angie Butler,,24403.15869,Beneficial Owner,,,0
Paul Carlson,,24403.15869,Beneficial Owner,,,0
Nancy Leach,,24403.15869,Beneficial Owner,,,0
Stacy Richards,,24403.15869,Beneficial Owner,,,0
Jay Anderson,,24403.15869,Beneficial Owner,,,0
Tamara Singleton,,24403.15869,Beneficial Owner,,,0
Melissa Duran,,24403.15869,Beneficial Owner,,,0
Collin Taylor,,24403.15869,Beneficial Owner,,,0
Lori Lin,,24403.15869,Beneficial Owner,,,0
Angela Moore,,24403.15869,Beneficial Owner,,,0
Tiffany Bailey,,24403.15869,Beneficial Owner,,,0
Emma Mills,,24403.15869,Beneficial Owner,,,0
Andrew Ross PhD,,24403.15869,Beneficial Owner,,,0
Jason Baxter,,24403.15869,Beneficial Owner,,,0
Mr. Jacob Hurley,,24403.15869,Beneficial Owner,,,0
Teresa Taylor,,24403.15869,Beneficial Owner,,,0
Cindy Mccormick,,24403.15869,Beneficial Owner,,,0
Paul Underwood,,0.0,Company Contacts,,,0
Amber Bell,,54866.6728,Beneficial Owner,,,0
Curtis Browning,,0.0,Company Contacts,,,0
Bradley Faulkner,,21642.8815,Company Contacts,,,0
Roy Stout,,0.0,Beneficial Owner,,,0
Brandy Marks,,0.0,Beneficial Owner,,,0
Christina Marquez,,0.0,Company Contacts,,,0
Lisa Bartlett,,0.0,Beneficial Owner,,,0
Justin Harrison,,0.0,Company Contacts,,,0
Ricardo Wilkins,,0.0,Beneficial Owner,,,0
Michele Luna,,0.0,Beneficial Owner,,,0
Evan Zimmerman,,1937.262567,Beneficial Owner,,,0
Jeremiah Rogers,,1937.262567,Beneficial Owner,,,0
Andrew Singleton Jr.,,1937.262567,Beneficial Owner,,,0
Christopher Caldwell,,0.0,Company Contacts,,,0
Shelly Stevens,,2677.737467,Beneficial Owner,,,0
Alexander Valenzuela,,2677.737467,Beneficial Owner,,,0
Bethany Taylor,,2677.737467,Beneficial Owner,,,0
Peter Gallagher,,0.0,Company Contacts,,,0
Amber Navarro,,139805.3945,Beneficial Owner,,,0
Diane Farrell,,139805.3945,Beneficial Owner,,,0
Brandon Parker,,139805.3945,Beneficial Owner,,,0
Alyssa Baldwin,,139805.3945,Beneficial Owner,,,0
Spencer Smith,,139805.3945,Beneficial Owner,,,0
Melissa Rodriguez,,139805.3945,Beneficial Owner,,,0
Jordan Patrick,,6826.6728,Company Contacts,,,0
Grace Gutierrez,,24966.6728,Company Contacts,,,0
David Conley,,4662.45796,Beneficial Owner,,,0
Ashley Wells,,4662.45796,Beneficial Owner,,,0
Ashley Ruiz,,4662.45796,Beneficial Owner,,,0
Raymond Greene,,4662.45796,Beneficial Owner,,,0
Sandra Sutton,,4662.45796,Beneficial Owner,,,0
Austin Johnson,,0.0,Company Contacts,,,0
Richard Murphy,,0.0,Company Contacts,,,0
Dalton Roy,,0.0,Beneficial Owner,,,0
Lisa Stark,,0.0,Beneficial Owner,,,0
Cynthia Williams,,0.0,Company Contacts,,,0
Tyler Harvey,,54636.0844,Company Contacts,,,0
Amber Bass,,0.0,Company Contacts,,,0
Sarah Peters,,0.0,Beneficial Owner,,,0
Laura Miller,,0.0,Beneficial Owner,,,0
Timothy Duran,,0.0,Beneficial Owner,,,0
Janice Taylor,,0.0,Beneficial Owner,,,0
Deanna Waters,,0.0,Beneficial Owner,,,0
Terry Morris,,0.0,Beneficial Owner,,,0
William Reid,,0.0,Company Contacts,,,0
Beth Kennedy,,0.0,Company Contacts,,,0
Joseph Murphy,,0.0,Beneficial Owner,,,0
Marcia Miller,,0.0,Beneficial Owner,,,0
Ronald Brooks,,0.0,Company Contacts,,,0
Douglas Guzman,,0.0,Company Contacts,,,0
Carrie White,,0.0,Company Contacts,,,0
Suzanne Evans,,0.0,Beneficial Owner,,,0
Jared Petersen,,189436.0277,Company Contacts,,,0
Kevin Moyer DDS,,0.0,Beneficial Owner,,,0
Joseph Walker,,0.0,Beneficial Owner,,,0
Sandra Ross,,0.0,Company Contacts,,,0
Laura Flores,,0.0,Beneficial Owner,,,0
Jennifer Ochoa,,0.0,Beneficial Owner,,,0
Christina Rodriguez,,0.0,Beneficial Owner,,,0
Monica Harris,,0.0,Beneficial Owner,,,0
Frank Perry,,0.0,Company Contacts,,,0
Hannah Smith,,0.0,Beneficial Owner,,,0
Laura Hopkins,,0.0,Beneficial Owner,,,0
Andrea Lambert,,0.0,Company Contacts,,,0
Daniel Lane,,0.0,Beneficial Owner,,,0
Emily Cox,,0.0,Beneficial Owner,,,0
Jerry Hale,,0.0,Company Contacts,,,0
Michael Wiley,,0.0,Company Contacts,,,0
John Mccarty,,0.0,Company Contacts,,,0
Bradley Fox,,0.0,Company Contacts,,,0
Patrick Velazquez,,0.0,Company Contacts,,,0
Robert Bradley,,6919.881,Beneficial Owner,,,0
Jonathan Butler,,0.0,Beneficial Owner,,,0
Deborah Jimenez,,0.0,Beneficial Owner,,,0
Tonya Wood,,0.0,Beneficial Owner,,,0
Luis Christian,,0.0,Company Contacts,,,0
Wendy Ramos,,0.0,Company Contacts,,,0
Kathryn Carpenter,,0.0,Beneficial Owner,,,0
Shannon Mclaughlin MD,,0.0,Beneficial Owner,,,0
Tammy Baker,,0.0,Company Contacts,,,0
Jon Alvarez,,0.0,Beneficial Owner,,,0
Danielle Shaw,,0.0,Beneficial Owner,,,0
Tina Jones,,0.0,Company Contacts,,,0
Jerry Brady,,0.0,Beneficial Owner,,,0
Chris White,,0.0,Company Contacts,,,0
Tonya Ortiz,,0.0,Company Contacts,,,0
James Cook,,0.0,Beneficial Owner,,,0
Shannon Perez,,0.0,Beneficial Owner,,,0
Luis Simmons,,0.0,Beneficial Owner,,,0
Adam Brown,,0.0,Beneficial Owner,,,0
Erica Wagner,,0.0,Company Contacts,,,0
Terri James,,0.0,Beneficial Owner,,,0
Amber Nguyen,,0.0,Beneficial Owner,,,0
Joanna Jennings,,0.0,Beneficial Owner,,,0
Krista Perez,,0.0,Company Contacts,,,0
Matthew Simmons,,0.0,Beneficial Owner,,,0
Sonia Flores,,0.0,Beneficial Owner,,,0
Holly Phillips,,0.0,Beneficial Owner,,,0
Sylvia Powers,,98841.8544,Company Contacts,,,0
Guy Hoffman,,78958.09402,Beneficial Owner,,,0
Linda Mann,,78958.09402,Beneficial Owner,,,0
Julie Carter,,78958.09402,Beneficial Owner,,,0
Jeremy Young,,78958.09402,Beneficial Owner,,,0
Brandi Anthony,,78958.09402,Beneficial Owner,,,0
Angela Manning,,0.0,Company Contacts,,,0
Thomas Mendez,,0.0,Beneficial Owner,,,0
Michael Moran,,0.0,Beneficial Owner,,,0
Sarah Singh DDS,,0.0,Beneficial Owner,,,0
Adam Macdonald,,0.0,Company Contacts,,,0
Kyle Mckinney,,0.0,Company Contacts,,,0
Jeffrey Alvarado,,0.0,Beneficial Owner,,,0
Audrey Sullivan,,0.0,Company Contacts,,,0
Sheryl Martin,,0.0,Company Contacts,,,0
Angela Gray,,0.0,Beneficial Owner,,,0
Clifford Allen,,0.0,Beneficial Owner,,,0
Veronica Sawyer,,0.0,Company Contacts,,,0
Isaac Jackson,,0.0,Company Contacts,,,0
Tiffany Wagner DVM,,0.0,Beneficial Owner,,,0
Ashley Kelly,,0.0,Beneficial Owner,,,0
David Munoz,,0.0,Beneficial Owner,,,0
Brian Young,,0.0,Company Contacts,,,0
Elizabeth Avery,,0.0,Beneficial Owner,,,0
Stanley Robinson,,0.0,Beneficial Owner,,,0
Theresa Trujillo,,0.0,Beneficial Owner,,,0
Troy Fischer,,0.0,Company Contacts,,,0
Megan Cunningham,,0.0,Beneficial Owner,,,0
Mercedes Mitchell,,0.0,Beneficial Owner,,,0
Alicia Flores,,0.0,Beneficial Owner,,,0
Connie Vang,,0.0,Company Contacts,,,0
Brandon Mcclain,,0.0,Beneficial Owner,,,0
Taylor Anthony,,0.0,Beneficial Owner,,,0
Gregory Hood,,0.0,Beneficial Owner,,,0
Allison Williamson,,0.0,Beneficial Owner,,,0
Lisa Gonzalez,,0.0,Beneficial Owner,,,0
Angela Nunez,,91442.5285,Beneficial Owner,,,0
Frank Bradley,,11076.6728,Company Contacts,,,0
Robert Campbell,,0.0,Beneficial Owner,,,0
Phillip Douglas,,0.0,Beneficial Owner,,,0
Carlos Francis,,0.0,Beneficial Owner,,,0
Gail Watson,,0.0,Company Contacts,,,0
Cynthia Ramirez,,0.0,Beneficial Owner,,,0
Allison Hill,,0.0,Beneficial Owner,,,0
Crystal Blackburn,,0.0,Company Contacts,,,0
Erik Shaw,,14231.0587,Company Contacts,,,0
Julie Liu,,10137.5473,Company Contacts,,,0
Christopher Goodwin,,0.0,Company Contacts,,,0
Heather Turner,,0.0,Beneficial Owner,,,0
Shannon Garrison,,0.0,Beneficial Owner,,,0
Alexander Fox,,0.0,Beneficial Owner,,,0
Teresa Moran,,0.0,Beneficial Owner,,,0
Kaitlin Howard,,0.0,Beneficial Owner,,,0
Robert Gibbs,,0.0,Beneficial Owner,,,0
Heather Cox,,0.0,Beneficial Owner,,,0
Denise Spencer,,0.0,Beneficial Owner,,,0
Thomas Dorsey,,0.0,Beneficial Owner,,,0
Kelly Fernandez,,0.0,Beneficial Owner,,,0
Kaylee Johnson,,0.0,Beneficial Owner,,,0
Robert Weber,,0.0,Beneficial Owner,,,0
Lance Franklin,,0.0,Beneficial Owner,,,0
Michelle Phillips,,0.0,Company Contacts,,,0
David Perry,,0.0,Company Contacts,,,0
Donna Black,,0.0,Beneficial Owner,,,0
Jacob Harmon,,0.0,Beneficial Owner,,,0
Anthony Gonzalez,,0.0,Beneficial Owner,,,0
Carly Rose,,0.0,Company Contacts,,,0
Philip Maxwell,,0.0,Beneficial Owner,,,0
Derrick Johnson,,0.0,Beneficial Owner,,,0
Natasha Wang,,0.0,Beneficial Owner,,,0
Michelle Gordon,,0.0,Beneficial Owner,,,0
David Collins,,0.0,Beneficial Owner,,,0
Kathryn Christensen,,0.0,Beneficial Owner,,,0
Jason Walton,,0.0,Beneficial Owner,,,0
Glenn Morgan,,0.0,Company Contacts,,,0
Harold Obrien,,0.0,Company Contacts,,,0
Susan Cobb,,0.0,Beneficial Owner,,,0
Martin Strong,,0.0,Company Contacts,,,0
Gary Mcdaniel,,0.0,Company Contacts,,,0
Joseph Wood,,0.0,Beneficial Owner,,,0
Heather Carey,,0.0,Beneficial Owner,,,0
Curtis Good,,0.0,Beneficial Owner,,,0
Crystal Williams,,0.0,Beneficial Owner,,,0
Sharon Thomas,,0.0,Company Contacts,,,0
Erica Rodriguez,,0.0,Company Contacts,,,0
Jimmy Burke,,35024.13456,Beneficial Owner,,,0
Brandon Roberts,,35024.13456,Beneficial Owner,,,0
Vernon Shannon,,35024.13456,Beneficial Owner,,,0
Erica Mccormick,,0.0,Company Contacts,,,0
Kayla Gallegos,,0.0,Company Contacts,,,0
Kim Bryan,,0.0,Beneficial Owner,,,0
Mathew Collins,,0.0,Beneficial Owner,,,0
Frank Wilson,,0.0,Beneficial Owner,,,0
Ryan Klein,,0.0,Beneficial Owner,,,0
Henry Willis,,0.0,Beneficial Owner,,,0
Ashley Rodgers,,0.0,Company Contacts,,,0
Kathy Gonzalez,,0.0,Beneficial Owner,,,0
William Campbell,,0.0,Company Contacts,,,0
Justin Golden,,0.0,Company Contacts,,,0
Alexandra Hill,,0.0,Beneficial Owner,,,0
Dr. Rachel Phillips,,0.0,Beneficial Owner,,,0
Brittany Wiley,,0.0,Beneficial Owner,,,0
Janice Aguirre MD,,0.0,Beneficial Owner,,,0
Alicia Owens,,0.0,Beneficial Owner,,,0
Mitchell Diaz,,0.0,Beneficial Owner,,,0
Diane Stanley,,0.0,Beneficial Owner,,,0
Joshua Armstrong,,0.0,Beneficial Owner,,,0
Jessica Juarez,,0.0,Company Contacts,,,0
Patricia Owens,,0.0,Beneficial Owner,,,0
