name,tot_company,tot_revenue
Jasmine Marks,1,119716.2327
Vicki Erickson,1,40596.9117
Monica Horton,1,0
Lisa Henderson,1,19066.6728
Lucas Townsend MD,1,1987.277733
Robert Melton,1,1987.277733
Danielle Tran DDS,1,1987.277733
Jackie Lynch,1,0
Angelica Lutz,1,26231.504
Karen Howe,1,434251.4059
Brenda Holt,1,0
Melinda Tucker,1,0
Melissa Hays,1,0
Albert Dillon,1,0
Bryan Whitaker,1,0
Dennis Alvarado,1,0
Jerome Cruz,1,0
Ian Holland,1,0
Christopher Fox,1,0
Kevin Miller,2,0
Tracey Williams,1,0
Patty Cruz,1,0
Tina Washington,1,0
Tracy Ruiz,1,0
Joshua Watts,1,0
Rebecca Duncan,1,0
Eddie Johnson,1,0
Jeffrey Cunningham,1,0
Michael Phelps,1,0
Mark Reed,1,0
Dawn Vega,1,0
Kelly Martinez,2,0
Johnathan Dunlap,1,0
Aaron Carr,1,15445.2289
Steven Cordova,1,4746.6728
Kenneth Stewart PhD,1,18192.42357
Angela Schultz,2,18540.9087
Amanda Kerr,1,18192.42357
Steven Bautista,1,0
Linda Guerrero,1,3274.33265
Lance Duncan,1,0
Amy Spencer,1,4168.348433
Heidi Curtis,1,4168.348433
Luis Barber,1,4168.348433
Regina Newton,1,0
Amber Wallace,2,0
Andrew Chapman,1,0
Michael Vargas,1,0
Nichole Wallace,1,0
Aaron Pena,1,0
Danielle Weaver,1,0
Madison Parks,1,0
Andre Mata,1,304666.6728
Dr. Jaime Lowe,1,0
Reginald Clark,1,0
Adam Gillespie,1,0
Lauren Francis,1,0
Russell Boyd,1,19972.87105
Lance Davis,1,19972.87105
Mrs. Alexandra Anderson DDS,1,0
Carrie Patterson,1,8934.3738
Stephanie Joseph,1,1433055.564
Kathleen Calderon,1,1433055.564
Antonio Cook,1,16848.3454
Craig Sullivan,1,69335.7473
Javier Chandler,1,0
Michael Wade,1,65066.6728
Judy Jones,1,0
Joe Garcia,1,8127.31635
Brent Conner,1,0
Melissa Cunningham,1,6982.2399
Stacey Smith,1,0
Amber Gomez,1,47874.11133
Paula Rodriguez,1,47874.11133
Tamara Perez,1,47874.11133
Amy Newman,1,0
Jesse Keith,1,14401.7985
Luis Nguyen,1,14401.7985
Mrs. Caitlin Price,1,0
Tina Fox,1,0
Joshua Day,1,1088.54205
Deborah Cox,1,1088.54205
Kenneth Garcia,1,1088.54205
Vanessa Mcclain,1,1088.54205
Jordan Brown,1,1088.54205
Willie Mcgee,1,1088.54205
Stephanie Proctor PhD,1,0
Mike Newton,1,0
Dr. Jimmy Lee II,1,0
Kelsey Cobb,1,5179062.379
Rebecca Turner,1,31647.0518
Jimmy Melendez,1,0
Emily Marshall,1,0
Erin Alvarez,1,0
Terry Brown,1,0
Ashlee Campbell,1,0
Carlos Harrell,1,0
Michele Huynh,1,0
Stacey Gomez,1,0
Francisco Singleton,1,0
Sarah Espinoza,1,0
Michelle Lopez,1,0
Stacey Spencer DDS,1,0
Brooke Lawson,1,0
Erica Sanchez,1,0
Amanda West,1,0
Raymond Stewart,1,0
Tyrone Faulkner,1,0
Heidi Walter,1,8578.19
Todd Pitts,1,0
Megan Shaw,1,135166.3364
Denise Davis,1,135166.3364
Mr. David Meadows DDS,1,0
Christine Small,1,0
William Flynn,1,12438.8361
Thomas Rivera,1,326022.8994
Maureen Klein,1,169882.5624
Bill Middleton,1,0
Christine Newton,1,0
Hannah Thomas,1,0
Howard Fleming,1,26666.6728
Amanda Dudley,1,4746.6728
Brandon Manning,1,0
Bruce Weaver,1,0
Rachael Wilson,1,0
Manuel Rasmussen,1,0
Evan Acevedo,1,0
Melanie Bass,1,0
Beth Rodgers,1,0
Jeffrey Rios,1,0
Philip Mcmahon,1,0
Emily Guerrero,1,0
Latasha Smith,1,0
Kyle Pitts,1,0
Christopher Fernandez,2,0
Alicia Henderson,1,187666.6728
Tammy Gonzales,1,0
Charlene Robertson,1,51937.12705
Olivia Myers,1,0
Laurie Adams,1,79781.7798
Paul Contreras,1,1489.19252
Warren Randall,1,1489.19252
Sean Hart,1,1489.19252
Kimberly Michael,2,4056.022687
Matthew Hoover,1,1489.19252
Howard Pierce,1,1489.19252
James Green,2,4174.041284
Kristin Li,1,1489.19252
Zachary Jones Jr.,1,0
Emma Fernandez,1,2775.57012
Cameron Weaver,1,2775.57012
Herbert Watkins,1,2775.57012
Kevin Knight,1,2775.57012
Christina Young,1,2775.57012
Amber Romero,1,0
Timothy Gordon,1,0
John Deleon,1,0
Thomas Wallace,1,0
Melissa Brady,1,0
James Hall,2,0
Jesse Gentry,1,0
Ms. Amy Salas,1,0
Rebecca Rodriguez,1,0
Sonya Griffith,1,0
Hannah White,1,0
Lauren Schroeder,1,0
Nancy Young,1,0
Brent Woods,1,0
Lisa Craig,1,13136.6728
Alyssa Christian,1,24366.6682
Jose Sanchez,1,24366.6682
Katie Jackson,2,24366.6682
Kathryn Hill MD,1,24366.6682
Wendy Collins,1,0
Thomas Wright,1,0
Adam Bryant,1,0
Matthew Hughes,1,0
Pamela Baker,1,0
Brandon Lewis,1,0
Mitchell Wilkerson,1,0
Matthew Phillips Jr.,1,0
Heather Rogers,1,0
Christopher Phillips,1,0
Kelsey Gregory,1,0
Dennis Fry,1,0
Roger Klein,1,0
Heidi Jenkins,1,0
Angela Medina,1,0
Melanie Hall DDS,1,0
Dylan Myers,1,0
Ryan Esparza,1,0
Tyler Poole,1,0
Amy Johnson,2,12010.39211
Angelica Hurst,1,0
Jennifer Aguilar,1,0
Robert Brooks,1,0
William Turner,1,0
Laura Bennett,1,0
Anita Knapp,1,0
Benjamin Armstrong,1,0
Ronald Jones,1,0
Nicole Garza,1,0
Stacy Klein,1,0
Kathleen Butler,1,0
Christopher Hess,1,0
Ronald Burton,1,0
Melissa Gonzalez,1,0
Antonio Holmes,1,0
Cheryl Estes,1,0
Stefanie Medina,1,0
Jonathan Allison,1,0
John Sutton,1,0
Denise Bailey,1,0
David Ochoa,1,0
Monica Miller,1,0
Michael Stevens,1,0
Laura Mccann,2,0
Nicholas Ortiz,1,0
Jasmine Taylor,1,11192.9042
Carol Burns,1,5544.97
Rebecca Hull,1,5544.97
Alexandra Guerrero,1,5544.97
Dennis Sanchez,1,0
Shannon Nichols,1,5156.6728
Megan Gates,1,0
Micheal Young,1,4555.6307
Gwendolyn Herman,1,121666.6728
Gabriel Price,1,3222.6426
Michele Moore,1,3222.6426
Nicholas Willis,1,0
Tanya Wheeler,1,0
Renee Cunningham,1,0
Patrick Reed,1,0
Dustin May,1,0
Kelly Mitchell,1,0
Debra Patterson,1,0
Larry Hogan,1,0
Lisa Morris,1,0
Kathy Mann,1,0
Jason Fisher,1,13858.68048
Jason Garcia,1,13858.68048
Terry Meyers,1,13858.68048
James Holt,1,13858.68048
Alyssa Jenkins,1,13858.68048
Ryan Gregory,1,0
Rebecca Ayers,1,1381.725825
Becky Reed,1,1381.725825
Holly Williams,1,1381.725825
Timothy Melendez,1,1381.725825
Deanna Coleman,1,0
Steven Watson,1,0
Randy Cooley,1,0
Jason Reese,1,0
Audrey Page,1,2583.32105
Kara Hayden,1,2583.32105
Robert Walker,1,0
Ian Graham,1,0
Kenneth Christensen,1,0
Kimberly English,1,0
Michelle Carr,2,0
Jodi Ward,1,0
Jason Moreno,1,1975.5576
David Gould,1,1975.5576
Thomas Burch,1,0
Robin Smith,1,0
Krista Adkins,1,0
Evelyn Elliott,1,0
Christian Morris,1,0
Abigail Morrow,1,0
Lisa Lewis,1,0
Gregory Benjamin,1,0
Linda Diaz,1,0
Seth Nguyen,1,0
Jeff Thomas,1,0
Linda Webster PhD,1,0
Sonya Warner,1,0
Christopher Moore,1,7766.6682
Christine Jackson,1,7766.6682
Melanie Gonzales,1,7766.6682
Connie Hardy,1,7766.6682
Nathan Johnson,1,0
Pam Smith,1,5636.6728
Chloe Sanchez,1,5389.37985
Lindsey Harrison,1,5389.37985
Ms. Kayla Dalton PhD,1,5389.37985
Maria Perez,1,0
Jessica Day,1,33566.6728
Gary Maldonado,1,5293.4057
Brent Holden,1,0
Brenda Parker,1,0
Kenneth Dennis,1,0
Barry Wilson,1,5182.9169
Taylor Peterson,1,11541.1805
Amy Henry,1,0
Tammie Reeves,1,10006.5288
Donna Green,1,10006.5288
Stephanie Chavez,1,0
Glen Weber Jr.,1,71934.06828
Judy Martinez,1,71934.06828
John Duncan,1,71934.06828
Mr. Joshua Gutierrez,1,71934.06828
Kenneth Baldwin,1,71934.06828
Amber Estrada,1,71934.06828
Nicholas Ruiz,1,71934.06828
Rebecca Poole,1,0
Hannah Arnold,1,18066.6728
Tyler Cline,1,210693.9759
Jon Molina,1,210693.9759
Christopher Paul,1,210693.9759
Dana Stevens,1,210693.9759
Kristen Nunez,1,0
Vincent Torres,1,7103.1463
Cassandra Brewer,1,7103.1463
Matthew Butler,1,5070.3545
Benjamin Gardner,1,0
Heidi Walker,1,5248.1189
Sara Beard,1,5248.1189
Katelyn Robinson,1,5248.1189
William Vaughan,1,0
Anthony Baird,1,1692.931288
Tammy Nguyen,1,1692.931288
Mrs. Jennifer Patel DVM,1,1692.931288
Katelyn Le,1,1692.931288
Erica Kelley,1,1692.931288
Michelle Huff,1,1692.931288
Dr. James Mason,1,1692.931288
Lori Peterson,1,1692.931288
Derek Acevedo,1,11699.68
Mrs. Vanessa Gonzalez PhD,1,0
Theresa Cross,1,0
Maria Allen,1,0
Deborah Barker,1,0
Mr. Timothy Adams,1,0
Casey Reynolds,1,0
Hunter Salazar,1,0
Dillon Gibson,1,0
Teresa Arroyo,1,0
Mark Tyler,1,2084666.673
Elizabeth Kelley,1,0
Adrian Kirby,1,19989.3234
Richard Charles,1,18033.3364
Felicia Coleman,1,18033.3364
Gail Baker,2,24033.3364
Debra Ortiz,2,0
Brittany Avila,1,18766.6728
Derek Roberts,1,5286.6728
Jason Holmes,1,3649.82715
Caroline Bates,1,0
Janet Conner,1,286666.6728
Todd Harmon,1,0
Kevin Pineda,1,0
Mrs. Jill Webster DDS,1,0
Lisa Hobbs,1,7940.352867
Dana Colon,1,7940.352867
Elizabeth Gomez,1,7940.352867
Sarah Cook,1,0
Catherine Rios,1,0
Jorge Meadows,1,0
Carla Manning,1,0
Jacqueline Lane,1,0
Taylor Turner,1,0
Rhonda Maddox,1,0
Dr. Tina Gordon,1,0
Samantha Campbell,1,0
Diana Johnson,1,0
Justin Montoya,1,0
Christopher Love,1,0
Sara Miranda,1,0
Nathan Martinez,1,0
Adrian Drake,1,0
Bridget Williams,1,0
Shannon Long,2,2684.848764
Cynthia Schwartz,1,0
Kristin Ryan,1,0
Madison Burns,1,0
Tyler Ray,1,0
Jenny Brown,1,0
Kathleen Duncan,1,0
Rita Oliver,1,0
Nicole Reyes,1,0
Mrs. Debra Morris,1,0
Amber Turner,1,0
Dana Walls,1,0
Frederick Jones,1,0
William Nguyen,1,0
Brent Stewart,1,0
Sarah Castillo,1,0
Karen Riggs,1,0
Michael Cummings,1,0
Allison King,1,0
Katie Hanson,1,0
Wendy Taylor,1,0
Bruce Rhodes,1,0
Miss Jennifer Smith,1,0
Nathaniel Mcdowell,1,0
Kevin Roberts,1,0
Angela Ayala,1,0
Emily Liu,1,0
Darrell Williams,1,0
Patricia Allen,1,0
Jason Le,1,0
James Sutton,1,0
Catherine Meyer,1,0
James Carroll,1,0
Eric Reese,1,0
Colton Meyer,1,0
Susan Hardy,1,0
Leah Young,1,0
Amber Flores,1,0
Mr. Tyler Hall,1,0
Patrick Holmes,1,0
Jeffrey Cruz,1,0
Holly Summers,1,16549.15645
Jennifer Rogers,1,16549.15645
Mitchell Montgomery,1,0
Nicole White,2,0
Debra Bell,1,13259.3543
Christopher Gibson,1,13259.3543
Emily Hurst,1,0
Heather Tyler,1,3846.750733
Donald Allen,1,3846.750733
Tiffany Gomez,1,0
Alexis Roberts,1,0
Marissa Faulkner,1,4746.6728
Monica Ryan,1,3294.03915
Stephanie Jacobs,1,3294.03915
David Jimenez,1,0
Michael Branch,1,0
Allison Ortiz,1,0
Katherine Trujillo MD,1,0
Jorge Nichols,1,0
Tim Farley,1,0
Kaitlyn Taylor,1,0
Anthony Graham,2,0
Steven Hogan,1,0
Brendan Wade,1,0
Kathy Brandt,1,0
Natalie Buchanan,1,0
Diane Jones MD,1,0
Tamara Finley,1,0
Anthony Johnson,2,14633.3364
Adam Meyer,1,0
Stephanie Harrell,1,0
John Reynolds,2,0
Jose Fritz,1,0
Michael Houston,1,0
Sean Medina,1,0
Christopher Morrison,1,0
Brandon Phillips,1,0
John Holland,1,0
Teresa Anderson,1,0
Dana Schroeder,1,0
Jeremy Harris,2,0
Tyler Flores,1,0
Laurie Elliott,1,0
Danielle Bentley,1,0
Alan Rose,1,0
Amanda Roberts,1,0
Donald Avila,1,0
Marc Richardson,1,0
Scott Ali,1,0
Gerald Beard,1,0
David Knight,1,0
Kelly Owens,1,0
Gregory Gonzales,1,0
Jamie Schmidt,2,0
Ashley Pacheco,1,0
Clinton Salazar,1,0
Angel Grimes,1,0
Stephen Butler,1,0
Carol Liu DVM,1,0
Amy Wu,1,0
Natalie Moore,1,0
Jordan Reyes,1,0
Michael Faulkner,1,0
Michelle Tucker PhD,1,0
Christine Roberts,1,0
Kristen Villa,1,0
Susan Underwood,1,0
Tamara Taylor,1,0
Natasha Rodriguez,1,0
Barbara Guzman,1,0
Danny Stewart,1,0
Pamela Jacobs,1,0
Brad Shannon,1,0
Sarah Henry,1,0
Parker Mcguire,1,0
Jared Riley,1,0
Mark Pena,1,0
Kristina Kaiser,1,0
Vincent Miller MD,1,0
Angela Nguyen,1,0
Kristy Bullock,1,0
Keith Washington,1,0
James Casey,1,0
Claire Williams,1,0
Heather Taylor,1,0
Dr. Juan Robertson,1,0
Kristine Parsons,1,0
Latasha Simpson,1,0
Sandra Holt,1,0
Courtney Lambert,1,0
Erica Contreras,1,0
Timothy Sullivan,1,0
Tiffany Turner,1,0
Brittany Smith,1,0
Michael Ellis,1,0
Chelsey Finley,1,0
Zachary Craig,1,0
Dominic Jones,1,0
Christopher Franco,1,0
Billy Burch,1,0
Mario Hurley,1,0
Ashley Fischer,1,0
Whitney Ryan,1,0
Sheila Robinson,1,0
Susan Delacruz,1,0
Rachel Solomon,1,0
Shirley Townsend MD,1,0
Shari Garcia,1,0
Dawn Perez,1,0
Larry Rojas,1,0
Jared Combs,1,0
Tricia Brown,1,0
Savannah Smith,1,0
Joann Johnston,1,0
Jennifer Ryan,1,0
Ian Johnson,1,0
Thomas Hall,1,0
Tom Preston,1,0
Kaylee George,1,0
Cynthia Duffy,1,0
Erin Chaney,1,0
Dustin Flores,1,0
Brandon Baker,1,0
George Davis,1,0
Philip Fernandez,1,0
Alexa Luna,1,0
Russell Stone,1,0
Yesenia Ward,1,0
Amanda Bell,1,0
Daniel Kelly,1,0
Christopher Frank,1,0
Andrew Kelly,1,0
Jacqueline Smith,1,0
Daniel Lopez,1,0
Kevin Hendricks,1,0
April Casey,1,0
Scott Boone,1,0
Steven Blair,1,0
Eric Khan,1,0
Tyrone Townsend,1,0
Suzanne Ford,1,0
Karen Benson,1,0
Brent Smith MD,1,0
Eric Haynes,1,0
Tina Anderson,1,0
Emily Thomas,1,0
Stephanie Kline,1,0
Adam Wiley,1,0
Anthony Stevenson,1,0
Nancy Gregory,1,0
John Christensen,1,0
Jeffrey Bryant,1,0
Julie Garcia,1,0
Debra Wallace,1,0
Brent Jones,1,0
Jocelyn Morgan,1,0
Laura Benson,1,0
Stacy Roberson,1,0
Anthony Hopkins,1,0
Herbert Bradshaw,1,0
Jerry Edwards,1,0
Jordan Harrington,1,0
David Callahan,1,0
Jeffery Hamilton,1,0
Lauren Mitchell,1,0
Cody Price,1,0
Daisy Wilson,1,0
Sandra Trevino,1,0
Tara Owens,1,0
Anthony Cole,1,0
Micheal Peterson,1,0
Leslie Johnson,1,0
Diane George,1,0
Tasha Miranda,1,0
Steven Potts,2,0
Justin Barr,1,0
Brianna Obrien,1,0
Mark Armstrong,1,0
Shane Brandt,1,0
Stacey Banks,1,0
Leslie Romero,1,0
Kevin Baker,2,0
Daniel Clark,1,0
Luis Hernandez,1,0
Mia Hayes,1,0
Jeffery Garcia,1,0
Jessica Graves,1,0
Kara Morrow,1,0
Selena Mann,1,0
Cory Hoffman,1,0
Heather Cook,1,0
Jose Farley,1,0
Brandi Adams,1,0
Luis White,1,0
Devin Hall,1,0
Aaron Thomas,1,0
Kylie Wells,1,0
Stephanie Hernandez,1,31666.6728
Ashley Carlson,1,0
Adriana Phillips,1,0
Scott Raymond,1,0
Douglas Mcpherson,1,0
Sierra Murphy,1,0
Susan Mcdowell,1,0
Megan Edwards,2,5043.09965
John Bradford,1,0
Megan Patton,1,0
Kathleen Branch,1,0
William Wells,1,0
Kyle Neal,1,0
Thomas Barton,1,0
Morgan Sandoval,1,0
Destiny Johnson,1,0
Bryce Moon,1,0
Christopher Mccarty,1,0
Judith Griffin,1,0
Daniel Diaz,1,0
Margaret Mclaughlin,1,0
William Ware,1,0
Mark Barr,1,0
Patrick Adams,1,0
Jonathan Brewer,1,0
Kurt Welch,1,0
Amber Sanchez,1,0
Samuel Fuller,1,0
Stephen Pitts,1,0
Mark Richardson DVM,1,0
Laura Mitchell,1,0
Melissa Sandoval,1,0
Roberta Casey,1,0
Brian Herrera,1,0
Elizabeth Ruiz,1,0
Matthew Carr,1,0
Jeanette Sims,1,0
Natasha Bowers,1,0
Kristin Walsh,1,0
Gregory Hopkins,1,0
Ryan Allen,1,0
Peter Ramos,1,0
Joanna Cruz,1,0
Ronald Wallace,1,0
Krystal Johnson,1,0
Theodore Buchanan,1,0
Dawn Wagner,1,44683.3364
Jay Cook,2,44683.3364
Christopher Huffman,1,0
Randall Jones,1,0
Sharon Lang,1,0
Margaret Hunter,1,0
Edward Malone,1,0
Kevin Barnett,1,0
Nathan Lucas,1,0
Roy Thomas,1,0
Kenneth Stewart,1,0
April Russell,1,0
Troy Rodriguez,1,0
Ivan Parks,1,0
Brandi Cortez,1,0
Kyle Chavez,1,0
Joshua Baker,1,0
Kimberly Hull,1,20637.4201
Ian Jones,1,7916.6728
Julie Ross MD,1,8630.7739
Katie Thompson,1,0
Diane Thomas,1,27684153.47
Edward Knight,1,0
Tammy Todd,1,4166.1947
Terry Little,1,4166.1947
Janice Holland,2,0
Richard Morgan,1,4776.841417
Jeremy Munoz,1,0
Nathaniel Page,1,4776.841417
Derek Graham,1,4776.841417
Benjamin Bradley,1,4776.841417
Christopher Black,1,4776.841417
Joseph Edwards,1,4776.841417
Theresa Franklin,1,0
Samuel Banks,1,21666.6728
Sara Garza,2,5156.6728
Susan Jennings,1,66438.8356
Brooke Young,1,6088.461213
Mr. Steven Howard,1,6088.461213
Dominique Bates,1,6088.461213
Samuel Williams,1,6088.461213
Caleb Poole,1,6088.461213
Willie Gardner,1,6088.461213
Jennifer Lambert,1,0
Mr. James Marshall,1,19066.6728
Sarah Foster MD,1,0
Douglas Parker,1,15066.6728
Craig Kane,1,0
Timothy Hudson,1,0
Caroline Johnson,1,0
Aaron Alvarez,1,0
Dr. Andrew Ramirez Jr.,1,0
Manuel Moore,1,0
Ashley Moran,1,4377.1443
Nancy Palmer,1,4377.1443
Greg Rodriguez,1,0
Dr. James Tucker,1,0
Faith Fritz,1,19281.8018
Diane Hendricks,1,0
Wendy Jones,1,0
Ebony Mccarty DDS,1,7096.6728
Dana Pierce,1,0
Johnny Donovan,1,0
Jeremy Sanchez,1,0
Chad Ortiz,1,0
Caroline Zimmerman,1,0
Anthony Vaughan,1,0
John Houston,1,0
Louis Sanchez,1,0
Gregory Middleton,1,0
Amanda Doyle,1,0
Terri Mcpherson,1,0
Shane Patterson,1,0
Scott Hahn,1,0
Derrick Lee,1,0
Roberto Welch,1,0
Bethany Chen,1,0
Lindsay Espinoza,1,0
Pamela Carr,1,0
Christopher Maxwell,1,0
Mr. Michael Richard,1,0
Dr. Danielle Burns,1,0
Angela King,1,0
Troy Johns,1,0
Andrew Mills,1,140760.0864
Deborah Werner,1,22366.6728
Elizabeth Gilmore,1,3466.8805
Michael Gentry,1,3466.8805
Shawn Cortez,1,0
Tiffany Wilson,1,24403.15869
Brandy Boyd,1,24403.15869
Donna Myers,1,24403.15869
Garrett Campbell,1,24403.15869
Casey Fisher,1,24403.15869
Suzanne Sanchez,1,24403.15869
George Graham,1,24403.15869
Angie Butler,1,24403.15869
Paul Carlson,1,24403.15869
Nancy Leach,1,24403.15869
Stacy Richards,1,24403.15869
Jay Anderson,1,24403.15869
Tamara Singleton,1,24403.15869
Melissa Duran,1,24403.15869
Collin Taylor,1,24403.15869
Lori Lin,1,24403.15869
Angela Moore,2,24403.15869
Tiffany Bailey,1,24403.15869
Emma Mills,1,24403.15869
Andrew Ross PhD,1,24403.15869
Jason Baxter,1,24403.15869
Mr. Jacob Hurley,1,24403.15869
Teresa Taylor,1,24403.15869
Cindy Mccormick,1,24403.15869
Paul Underwood,1,0
Amber Bell,1,54866.6728
Curtis Browning,1,0
Bradley Faulkner,1,21642.8815
Roy Stout,1,0
Brandy Marks,1,0
Christina Marquez,1,0
Lisa Bartlett,1,0
Justin Harrison,1,0
Ricardo Wilkins,1,0
Michele Luna,1,0
Evan Zimmerman,1,1937.262567
Jeremiah Rogers,1,1937.262567
Andrew Singleton Jr.,1,1937.262567
Christopher Caldwell,1,0
Shelly Stevens,1,2677.737467
Alexander Valenzuela,1,2677.737467
Bethany Taylor,1,2677.737467
Peter Gallagher,1,0
Amber Navarro,1,139805.3945
Diane Farrell,1,139805.3945
Brandon Parker,1,139805.3945
Alyssa Baldwin,1,139805.3945
Spencer Smith,1,139805.3945
Melissa Rodriguez,1,139805.3945
Jordan Patrick,1,6826.6728
Grace Gutierrez,1,24966.6728
David Conley,1,4662.45796
Ashley Wells,1,4662.45796
Ashley Ruiz,1,4662.45796
Raymond Greene,1,4662.45796
Sandra Sutton,1,4662.45796
Austin Johnson,3,0
Richard Murphy,1,0
Dalton Roy,1,0
Lisa Stark,1,0
Cynthia Williams,2,88287.47983
Tyler Harvey,1,54636.0844
Amber Bass,1,0
Sarah Peters,1,0
Laura Miller,1,0
Timothy Duran,1,0
Janice Taylor,1,0
Deanna Waters,1,0
Terry Morris,1,0
William Reid,1,0
Beth Kennedy,1,0
Joseph Murphy,1,0
Marcia Miller,1,0
Ronald Brooks,1,0
Douglas Guzman,1,0
Carrie White,1,0
Suzanne Evans,1,0
Jared Petersen,1,189436.0277
Kevin Moyer DDS,1,0
Joseph Walker,1,0
Sandra Ross,1,0
Laura Flores,1,0
Jennifer Ochoa,1,0
Christina Rodriguez,1,0
Monica Harris,1,0
Frank Perry,1,0
Hannah Smith,2,0
Laura Hopkins,1,0
Andrea Lambert,1,0
Daniel Lane,1,0
Emily Cox,1,0
Jerry Hale,1,0
Michael Wiley,1,0
John Mccarty,1,0
Bradley Fox,1,0
Patrick Velazquez,1,0
Robert Bradley,1,6919.881
Jonathan Butler,1,0
Deborah Jimenez,1,0
Tonya Wood,1,0
Luis Christian,1,0
Wendy Ramos,1,0
Kathryn Carpenter,1,0
Shannon Mclaughlin MD,1,0
Tammy Baker,1,0
Jon Alvarez,1,0
Danielle Shaw,1,0
Tina Jones,1,0
Jerry Brady,1,0
Chris White,1,0
Tonya Ortiz,1,0
James Cook,1,0
Shannon Perez,2,0
Luis Simmons,1,0
Adam Brown,1,0
Erica Wagner,1,0
Terri James,1,0
Amber Nguyen,1,0
Joanna Jennings,1,0
Krista Perez,1,0
Matthew Simmons,1,0
Sonia Flores,1,0
Holly Phillips,1,0
Sylvia Powers,1,98841.8544
Guy Hoffman,1,78958.09402
Linda Mann,1,78958.09402
Julie Carter,1,78958.09402
Jeremy Young,1,78958.09402
Brandi Anthony,1,78958.09402
Angela Manning,1,0
Thomas Mendez,1,0
Michael Moran,1,0
Sarah Singh DDS,1,0
Adam Macdonald,1,0
Kyle Mckinney,1,0
Jeffrey Alvarado,1,0
Audrey Sullivan,1,0
Sheryl Martin,1,0
Angela Gray,1,0
Clifford Allen,1,0
Veronica Sawyer,1,0
Isaac Jackson,1,0
Tiffany Wagner DVM,1,0
Ashley Kelly,1,0
David Munoz,1,0
Brian Young,1,0
Elizabeth Avery,1,0
Stanley Robinson,1,0
Theresa Trujillo,1,0
Troy Fischer,1,0
Megan Cunningham,1,0
Mercedes Mitchell,1,0
Alicia Flores,1,0
Connie Vang,1,0
Brandon Mcclain,1,0
Taylor Anthony,1,0
Gregory Hood,1,0
Allison Williamson,1,0
Lisa Gonzalez,1,0
Angela Nunez,1,91442.5285
Frank Bradley,1,11076.6728
Robert Campbell,1,0
Phillip Douglas,1,0
Carlos Francis,1,0
Gail Watson,1,0
Cynthia Ramirez,1,0
Allison Hill,1,0
Crystal Blackburn,1,0
Erik Shaw,1,14231.0587
Julie Liu,1,10137.5473
Christopher Goodwin,1,0
Heather Turner,1,0
Shannon Garrison,1,0
Alexander Fox,1,0
Teresa Moran,1,0
Kaitlin Howard,1,0
Robert Gibbs,1,0
Heather Cox,1,0
Denise Spencer,1,0
Thomas Dorsey,1,0
Kelly Fernandez,1,0
Kaylee Johnson,1,0
Robert Weber,1,0
Lance Franklin,1,0
Michelle Phillips,1,0
David Perry,1,0
Donna Black,1,0
Jacob Harmon,1,0
Anthony Gonzalez,2,0
Carly Rose,1,0
Philip Maxwell,1,0
Derrick Johnson,1,0
Natasha Wang,1,0
Michelle Gordon,1,0
David Collins,1,0
Kathryn Christensen,1,0
Jason Walton,1,0
Glenn Morgan,1,0
Harold Obrien,1,0
Susan Cobb,1,0
Martin Strong,1,0
Gary Mcdaniel,1,0
Joseph Wood,2,0
Heather Carey,1,0
Curtis Good,1,0
Crystal Williams,1,0
Sharon Thomas,1,0
Erica Rodriguez,1,0
Jimmy Burke,1,35024.13456
Brandon Roberts,1,35024.13456
Vernon Shannon,1,35024.13456
Erica Mccormick,1,0
Kayla Gallegos,1,0
Kim Bryan,1,0
Mathew Collins,1,0
Frank Wilson,2,0
Ryan Klein,1,0
Henry Willis,1,0
Ashley Rodgers,1,0
Kathy Gonzalez,1,0
William Campbell,1,0
Justin Golden,1,0
Alexandra Hill,1,0
Dr. Rachel Phillips,1,0
Brittany Wiley,1,0
Janice Aguirre MD,1,0
Alicia Owens,1,0
Mitchell Diaz,1,0
Diane Stanley,1,0
Joshua Armstrong,2,0
Jessica Juarez,1,0
Patricia Owens,1,0
Alexandra Costa,1,0
Jody Roman,1,2266.334175
Melinda Peterson,1,2266.334175
Hayden Mcdonald,1,2266.334175
Jasmine Dunn,1,0
Rachel Zamora,1,8175.611425
Brian Benson,1,8175.611425
Chad West,1,8175.611425
Travis Anderson,1,8175.611425
Alexis Evans,1,0
Nichole Snyder,1,0
Gregory Hoffman,1,0
Angela Morales,1,0
Mercedes Lewis,1,12624.61127
Bradley Kirby,1,12624.61127
Cheryl Shaw,1,12624.61127
Bruce Lane,1,12624.61127
Hailey Smith DDS,1,12624.61127
Jared Barron,1,12624.61127
Jeremiah Walsh,1,0
Ian Tate,1,6310.6277
Aaron White,1,0
Eric Bryan,1,424548.2171
Angie Stevens,1,5196.6728
George Lopez,2,12971.3036
Rachel Meyer,1,84666.6728
Rebecca Horne,1,20223.26485
Rebecca Mccarthy,1,20223.26485
Barbara Perkins,1,0
Eric Thomas,1,4683.8132
Jeffrey Byrd,1,5916.6728
Michele King,1,33248.2166
Jesse Kirk,1,4220.3885
Jeremy Anderson,1,4220.3885
David Walter,1,181121.9976
Joel Reyes,1,181121.9976
Teresa Morales,1,181121.9976
Brenda Wilson,1,181121.9976
Kristin Perkins DVM,1,181121.9976
Norman Williams,1,181121.9976
Justin King,1,4191.4832
Katherine Simon,1,4191.4832
Jerry Collier,1,0
William Black,1,16279.1176
