company_id,BOCnt,CCCnt
Teresa Oconnor,1,0
Teresa Osborn,1,0
Teresa Pace,1,0
Teresa Reese,1,0
Teresa Reynolds,0,1
Teresa Rhodes,1,0
Teresa Roberts,1,1
Teresa Robles,1,0
Teresa Rodriguez,0,1
Teresa Santiago,0,1
Teresa Schmidt,0,1
Teresa Simmons,1,0
Teresa Smith,1,0
Teresa Taylor,1,0
Teresa Terry,1,0
Teresa Tucker,0,1
Teresa Valdez,1,0
Teresa Vargas,1,0
Teresa Villarreal,0,1
Teresa Walters,0,1
Teresa Ward,1,0
Teresa Washington,0,2
Teresa Webb,1,0
Teresa Wilkerson,0,1
Teresa Williams,1,1
Teresa Wilson,0,1
Terrence Johnson,0,1
Terrence Martinez,0,1
Terrence Moody,0,1
Terrence Sanchez,0,1
Terri Aguirre,1,0
Terri Atkinson,1,0
Terri Briggs,1,0
Terri Carlson,0,2
Terri Crawford,1,0
Terri Eaton,1,0
Terri Estrada,0,1
Terri Flores,0,1
Terri Garcia,1,0
Terri Henry,0,1
Terri Henson,1,0
Terri James,1,0
Terri Jones,1,0
Terri Mcpherson,1,0
Terri Pratt,0,1
Terri Prince,0,1
Terri Richardson,1,0
Terri Sanders,2,0
Terri Schaefer,0,2
Terri Shelton,0,1
Terri Williams,1,0
Terry Ayers,1,0
Terry Brown,1,0
Terry Carpenter,1,0
Terry Clark,0,1
Terry Cooper,1,0
Terry Davis,1,0
Terry Elliott,1,0
Terry Flores,1,0
Terry Garcia,2,1
Terry Garrett,0,2
Terry Gentry,1,0
Terry Gray,0,1
Terry Harris,1,0
Terry Hart,0,1
Terry Hendricks,1,0
Terry Hodge,1,0
Terry Hopkins,1,0
Terry Irwin,1,0
Terry Jones,0,1
Terry King,1,0
Terry Klein,1,0
Terry Lewis,1,0
Terry Little,1,0
Terry Lopez,1,0
Terry Mcdowell,0,1
Terry Meyers,1,0
Terry Morris,1,0
Terry Nichols,1,0
Terry Olson,1,0
Terry Rice,1,0
Terry Shah,0,1
Terry Skinner,1,0
Terry Smith,1,1
Terry Stanton,1,0
Terry Taylor,2,1
Terry Turner,1,0
Terry Wallace,0,1
Terry Waters,0,1
Terry Weaver,0,1
Terry Whitney,0,1
Terry Williams,1,0
Terry Woodard,0,1
Terry Wright,0,1
Theodore Buchanan,0,1
Theodore Clark,1,0
Theodore Hudson,1,0
Theodore Lawrence PhD,1,0
Theodore Smith,1,0
Theresa Baker,0,1
Theresa Baxter,0,1
Theresa Bell,0,1
Theresa Black,1,0
Theresa Brown,1,0
Theresa Carpenter,1,0
Theresa Clark,1,0
Theresa Cooper,0,1
Theresa Cross,1,0
Theresa Dennis,0,1
Theresa Evans,1,0
Theresa Franklin,0,1
Theresa Grant,1,0
Theresa Hernandez,1,0
Theresa Jackson,1,0
Theresa Johnson,1,0
Theresa Marquez,1,0
Theresa Mccarty,1,0
Theresa Miller,0,1
Theresa Ochoa,0,1
Theresa Riggs,1,0
Theresa Schneider,1,0
Theresa Schwartz PhD,1,0
Theresa Smith,0,1
Theresa Snyder,1,0
Theresa Spencer,1,0
Theresa Stevens MD,1,0
Theresa Terrell,1,0
Theresa Trujillo,1,0
Theresa Villarreal,1,0
Theresa Washington,1,0
Theresa White,0,1
Theresa Young,1,0
Thomas Acosta,1,0
Thomas Adams,1,0
Thomas Allen,1,0
Thomas Alvarez Jr.,0,1
Thomas Anderson,1,1
Thomas Armstrong,1,0
Thomas Avila,0,1
Thomas Ayala,1,0
Thomas Baldwin,0,1
Thomas Barajas,1,0
Thomas Barnett,1,0
Thomas Barton,0,1
Thomas Bell,0,1
Thomas Booth,1,0
Thomas Boyd,0,1
Thomas Bradley,0,1
Thomas Bright,0,1
Thomas Brooks,1,0
Thomas Brown,1,2
Thomas Browning,0,1
Thomas Burch,0,1
Thomas Burton,0,1
Thomas Caldwell,1,0
Thomas Carr,1,0
Thomas Carter,3,0
Thomas Castro,0,1
Thomas Clarke,1,0
Thomas Collins,1,0
Thomas Cooley,1,0
Thomas Cooper,1,0
Thomas Craig,1,0
Thomas Cruz,3,0
Thomas Daniels,1,0
Thomas Davidson,0,1
Thomas Davis,2,0
Thomas Diaz,0,1
Thomas Dixon,1,0
Thomas Dorsey,1,0
Thomas Dougherty,0,1
Thomas Evans,0,1
Thomas Fleming,1,0
Thomas Frazier,1,0
Thomas Garza,1,0
Thomas Gilmore,1,0
Thomas Gonzales,1,0
Thomas Gonzalez,0,1
Thomas Green,0,2
Thomas Greene,3,1
Thomas Hall,1,0
Thomas Hansen,1,0
Thomas Harris,1,0
Thomas Hayes,1,0
Thomas Hernandez,3,0
Thomas Herrera,0,1
Thomas Hicks,1,0
Thomas Higgins,0,1
Thomas Ho,1,0
Thomas Hodges,1,0
Thomas Hoffman,1,0
Thomas Holland,1,0
Thomas Hubbard,1,0
Thomas Hughes,1,0
Thomas Hunter,1,0
Thomas Jackson,1,0
Thomas Johnson,1,0
Thomas Jones,1,1
Thomas Jordan,1,0
Thomas Kelley,1,0
Thomas Kelly,0,1
Thomas Knight,1,0
Thomas Lambert,1,1
Thomas Lawson,0,1
Thomas Leach,0,1
Thomas Lewis,1,1
Thomas Lloyd,1,0
Thomas Madden,1,0
Thomas Marshall,1,0
Thomas Martinez,1,1
Thomas Mcclain,1,0
Thomas Mcconnell,1,0
Thomas Mcdaniel,1,0
Thomas Mcdonald,2,0
Thomas Mcgee,1,0
Thomas Mendez,1,0
Thomas Mendoza,0,1
Thomas Miller,1,1
Thomas Mills,0,1
Thomas Miranda,1,0
Thomas Molina,0,2
Thomas Moreno,1,0
Thomas Morgan,2,0
Thomas Morris,1,0
Thomas Murphy,1,0
Thomas Navarro,1,0
Thomas Neal,0,4
Thomas Ortega,1,0
Thomas Payne,2,0
Thomas Peck,1,0
Thomas Perez,1,0
Thomas Peterson,2,0
Thomas Pugh,1,1
Thomas Ramirez,1,0
Thomas Randolph,1,0
Thomas Reese,0,1
Thomas Reyes,1,0
Thomas Richards,0,1
Thomas Rivera,0,1
Thomas Rodriguez,1,0
Thomas Rogers,0,1
Thomas Roman,1,0
Thomas Rose,0,1
Thomas Ross,1,0
Thomas Ruiz,1,0
Thomas Salas,1,0
Thomas Sanchez,1,0
Thomas Sawyer,1,0
Thomas Schmidt,1,0
Thomas Short,0,1
Thomas Sims,0,1
Thomas Smith,2,1
Thomas Snyder,0,1
Thomas Stephens,1,0
Thomas Stephenson DVM,1,0
Thomas Stewart,1,0
Thomas Thomas,2,1
Thomas Thompson,1,1
Thomas Vaughn,0,1
Thomas Walker,0,1
Thomas Wallace,0,1
Thomas Wang,1,0
Thomas White,2,0
Thomas Williams,2,0
Thomas Williamson,1,0
Thomas Wise,0,1
Thomas Wood,1,1
Thomas Woods,0,1
Thomas Wright,1,0
Tiffany Bailey,1,0
Tiffany Baker,1,0
Tiffany Brown,3,1
Tiffany Bryant,0,1
Tiffany Burns,0,1
Tiffany Campos,0,1
Tiffany Cisneros,1,0
Tiffany Cohen,1,0
Tiffany Cummings,1,0
Tiffany Davis,1,0
Tiffany Elliott,1,0
Tiffany Gallegos,1,0
Tiffany Garcia,1,0
Tiffany Gomez,1,0
Tiffany Gonzalez,1,0
Tiffany Gordon,0,1
Tiffany Graham,1,0
Tiffany Hamilton,1,0
Tiffany Harding,1,0
Tiffany Harris,1,0
Tiffany Henderson,0,1
Tiffany Hernandez,0,2
Tiffany Hunt,1,0
Tiffany Jackson,0,1
Tiffany Jacobs,1,0
Tiffany Jacobson,1,0
Tiffany Johnson,2,0
Tiffany Jones,0,1
Tiffany Keller,1,0
Tiffany Kennedy,1,0
Tiffany Lang,1,0
Tiffany Little,1,0
Tiffany Lopez,0,1
Tiffany Lozano,1,0
Tiffany Mccullough,0,1
Tiffany Medina,1,0
Tiffany Mercado,1,0
Tiffany Mitchell,1,0
Tiffany Moss,0,1
Tiffany Mullins,0,1
Tiffany Murray,1,0
Tiffany Nelson,1,0
Tiffany Orozco,1,0
Tiffany Parrish,1,0
Tiffany Phelps,0,1
Tiffany Potter,0,1
Tiffany Powell,1,0
Tiffany Powers,1,0
Tiffany Ramirez,1,0
Tiffany Reese,1,0
Tiffany Reynolds,1,0
Tiffany Sanchez,0,1
Tiffany Santiago,0,1
Tiffany Smith,2,0
Tiffany Solomon,1,0
Tiffany Tanner,0,1
Tiffany Taylor,1,0
Tiffany Turner,1,0
Tiffany Wagner DVM,1,0
Tiffany Walker,1,0
Tiffany Washington,0,1
Tiffany White,0,2
Tiffany Wilson,1,0
Tiffany Wise,0,2
Tiffany Woods,1,0
Tiffany Wright,2,0
Tim Farley,1,0
Tim Johnson,2,0
Tim Smith,1,0
Tim Weeks,0,1
Timothy Abbott,1,0
Timothy Allen,0,2
Timothy Anderson,1,0
Timothy Arnold,1,0
Timothy Baker,0,3
Timothy Barrett,1,0
Timothy Bell,1,0
Timothy Bentley,0,1
Timothy Blevins,0,1
Timothy Brennan,0,1
Timothy Brown,1,0
Timothy Bryant,0,1
Timothy Buck,1,0
Timothy Burke,1,0
Timothy Butler,1,0
Timothy Castro,1,0
Timothy Clark,0,1
Timothy Cline,1,0
Timothy Cole,1,0
Timothy Collins,2,0
Timothy Cox,2,0
Timothy Cruz,1,1
Timothy Davis,0,1
Timothy Deleon,1,0
Timothy Duran,1,0
Timothy Edwards,1,0
Timothy Fields,1,0
Timothy Foster,1,0
Timothy Franklin,1,0
Timothy Giles,1,0
Timothy Gordon,0,1
Timothy Graham,1,0
Timothy Graves,0,1
Timothy Grimes,1,0
Timothy Hale,1,0
Timothy Hall,0,1
Timothy Hamilton,0,1
Timothy Hansen,0,1
Timothy Harmon,1,0
Timothy Harris,1,0
Timothy Hart PhD,1,0
Timothy Harvey,2,0
Timothy Hawkins,0,1
Timothy Henderson,1,0
Timothy Hernandez,0,1
Timothy Herrera,0,1
Timothy Hoover,1,0
Timothy Horton,1,0
Timothy Howard,2,0
Timothy Hubbard,1,0
Timothy Hudson,1,0
Timothy Huffman,0,1
Timothy Ingram,1,0
Timothy Jackson,2,0
Timothy Jensen,0,1
Timothy Johnson,0,3
Timothy Johnston,0,2
Timothy Jones,1,0
Timothy Jordan,1,0
Timothy Kelly,1,0
Timothy Lewis,1,0
Timothy Livingston,1,0
Timothy Lopez,1,0
Timothy Lynch,1,0
Timothy Marshall,0,1
Timothy Mason,0,1
Timothy Mayo,1,0
Timothy Mckinney,0,1
Timothy Melendez,1,0
Timothy Mitchell,1,0
Timothy Moore,1,0
Timothy Moran,1,0
Timothy Murphy,0,1
Timothy Noble,1,0
Timothy Norris,1,0
Timothy Nunez,1,0
Timothy Odonnell,1,0
Timothy Ortiz,0,1
Timothy Palmer,1,0
Timothy Parker,1,0
Timothy Parker DVM,0,1
Timothy Payne,0,1
Timothy Pena,1,0
Timothy Perkins,0,1
Timothy Potts,1,0
Timothy Ramos,1,1
Timothy Raymond,1,0
Timothy Reese,1,0
Timothy Reyes,1,0
Timothy Reynolds,1,0
Timothy Richards,1,0
Timothy Richardson,0,1
Timothy Robinson,0,1
Timothy Romero,0,1
Timothy Salazar,1,0
Timothy Sanchez,1,0
Timothy Sanders DDS,0,1
Timothy Small,1,0
Timothy Smith,1,0
Timothy Smith DVM,0,1
Timothy Snyder,1,0
Timothy Sparks,1,0
Timothy Stark,0,1
Timothy Stephenson,1,0
Timothy Stevens,1,0
Timothy Stewart,0,1
Timothy Sullivan,0,1
Timothy Taylor,1,0
Timothy Terrell,0,1
Timothy Thompson,2,0
Timothy Wade,1,0
Timothy Walker,1,0
Timothy Warren,1,0
Timothy Webster,1,0
Timothy Weiss,1,0
Timothy Werner,1,0
Timothy Williams,4,2
Timothy Wilson,0,1
Timothy Woods,1,0
Timothy Young,1,1
Tina Adams,1,0
Tina Allen,1,0
Tina Anderson,1,0
Tina Armstrong,0,1
Tina Baker,1,0
Tina Bell,1,0
Tina Brooks,1,0
Tina Buckley,1,0
Tina Burnett,0,1
Tina Campbell,0,1
Tina Carlson,1,0
Tina Christensen,1,0
Tina Cole,0,1
Tina Conway,1,0
Tina Davies DDS,1,0
Tina Davis,1,0
Tina Farmer DVM,1,0
Tina Floyd,1,0
Tina Fox,0,1
Tina Garcia,1,0
Tina Garrett,1,0
Tina Gomez,0,1
Tina Gonzalez,1,0
Tina Good,1,0
Tina Harris,0,1
Tina Haynes,0,1
Tina Higgins,1,0
Tina Howard,0,1
Tina Johnson,0,1
Tina Johnston,1,0
Tina Jones,0,1
Tina Kelley,1,0
Tina Kidd MD,1,0
Tina Larson,1,0
Tina Lee,0,1
Tina Long,1,0
Tina Lowery,2,0
Tina Marquez,1,0
Tina Martinez,1,0
Tina Mcintyre,2,0
Tina Morgan,1,0
Tina Myers,1,0
Tina Nolan,0,1
Tina Nunez,0,1
Tina Oliver,1,0
Tina Reed,0,1
Tina Reyes,1,0
Tina Rice,0,2
Tina Robinson,1,0
Tina Rollins,1,0
Tina Sanchez,0,1
Tina Smith,1,1
Tina Stephens,1,0
Tina Thornton,1,0
Tina Torres,1,0
Tina Turner,1,0
Tina Tyler,1,0
Tina Vega,1,1
Tina Washington,1,0
Tina Weaver,1,0
Tina Wilkerson,1,0
Tina Wilson,2,0
Todd Alexander,1,0
Todd Brock,1,0
Todd Brown,1,0
Todd Buck,1,0
Todd Burch,1,0
Todd Clark,0,1
Todd Dalton,1,0
Todd Diaz,1,0
Todd Francis,1,0
Todd Gardner,0,1
Todd Garner,1,0
Todd Green,1,0
Todd Hamilton,1,0
Todd Harmon,1,0
Todd Hicks,1,0
Todd Johnson,3,1
Todd Klein,1,0
Todd Lane,1,0
Todd Lawrence,0,1
Todd Logan,1,0
Todd Lowe,1,0
Todd Marks,0,1
Todd Martin,1,0
Todd Martinez,1,0
Todd Matthews,1,0
Todd Mayo,1,0
Todd Mora,0,1
Todd Mueller,1,0
Todd Murphy,1,0
Todd Murray,1,0
Todd Nichols,1,0
Todd Novak,1,0
Todd Pacheco,0,1
Todd Peterson,1,0
Todd Pham,1,0
Todd Pitts,0,1
Todd Quinn,1,0
Todd Santiago,0,1
Todd Scott,0,1
Todd Small,1,0
Todd Smith,0,1
Todd Williams,1,0
Todd Wilson,2,0
Todd Wright,1,0
Todd Young,1,0
Tom Brown,1,0
Tom Carroll,1,0
Tom Mathews,1,0
Tom Miller,1,0
Tom Preston,0,1
Tom Reid,2,0
Tom Smith,1,0
Tom Thompson,1,0
Tommy Aguilar,1,0
Tommy Bruce,1,0
Tommy Johnson,1,0
Tommy Jones,1,1
Tommy Perez,1,0
Tommy White,1,0
Toni Allen,1,0
Toni Bowers,1,0
Toni Brown,1,0
Toni Burch,1,0
Toni Carter,1,0
Toni Coleman,1,0
Toni Fisher,1,0
Toni Mack,0,1
Toni Rogers,1,0
Toni Simmons,1,0
Toni Smith,1,0
Toni Tucker,1,0
Toni Wiley,1,0
Tony Baker,1,0
Tony Barnes,0,1
Tony Bauer,1,0
Tony Bond,1,0
Tony Fowler,1,0
Tony Frank,0,1
Tony Freeman,1,0
Tony Hill,0,1
Tony James,1,0
Tony Mason,1,0
Tony May,1,0
Tony Mills,0,1
Tony Patterson,1,0
Tony Ramos,1,0
Tony Scott,1,0
Tony Shaw,1,0
Tony Snyder,1,0
Tony Stephens,0,1
Tony Sweeney,1,0
Tony Todd,1,0
Tony Villarreal,1,0
Tony Washington,1,0
Tony Williams,1,0
Tonya Adams MD,0,1
Tonya Allen,0,1
Tonya Bishop,0,1
Tonya Boyd,0,1
Tonya Brooks,1,0
Tonya Brown,1,0
Tonya Clark,0,1
Tonya Clark DVM,1,0
Tonya Gardner,0,1
Tonya Hall,3,0
Tonya Haney,1,0
Tonya Hansen,1,0
Tonya Larson,0,1
Tonya Lee,1,0
Tonya Martinez,0,1
Tonya Mckenzie,0,1
Tonya Moore,1,0
Tonya Mullins,1,0
Tonya Ortiz,0,1
Tonya Owens,1,0
Tonya Parker,1,0
Tonya Pena,0,1
Tonya Richmond,0,1
Tonya Robertson,1,0
Tonya Roy,1,0
Tonya Spence,1,0
Tonya Torres,0,1
Tonya Townsend,1,0
Tonya Turner,1,0
Tonya Wood,1,0
Tracey Bell,2,0
Tracey Carson,0,1
Tracey Garza,1,0
Tracey Holt,1,0
Tracey Johnson,1,0
Tracey Love,0,1
Tracey Mcguire,0,1
Tracey Perez,1,2
Tracey Pratt,1,0
Tracey Robinson,1,0
Tracey Russell,0,1
Tracey Savage,1,0
Tracey Smith,1,0
Tracey Williams,1,0
Tracey Wong,1,0
Traci Berry,1,0
Traci Blanchard,1,0
Traci Bradley,0,1
Traci Davis,1,0
Traci Johnston,0,1
Traci Myers,0,1
Traci Newman,0,1
Traci Pearson,1,0
Traci Perez,1,0
Traci Welch,1,0
Tracie Herring,0,1
Tracie Hunter,0,1
Tracie Sanchez,1,0
Tracie Taylor,0,1
Tracy Arnold,1,0
Tracy Baird,0,2
Tracy Barker,1,0
Tracy Becker,1,0
Tracy Berry,1,0
Tracy Booker,0,1
Tracy Brady,1,0
Tracy Cain,0,1
Tracy Campbell,1,0
Tracy Chandler,1,0
Tracy Chang,1,0
Tracy Choi,1,0
Tracy Cobb,1,0
Tracy Collins,1,0
Tracy Combs,1,0
Tracy Delgado,1,0
Tracy Espinoza,1,0
Tracy Flores,1,0
Tracy Garcia,0,1
Tracy Glass,1,0
Tracy Gonzalez,1,0
Tracy Green,3,0
Tracy Harris,1,1
Tracy Harvey,1,0
Tracy Hayes,0,1
Tracy Hernandez,0,1
Tracy Hughes,1,0
Tracy Jackson,2,0
Tracy Jenkins,2,0
Tracy Jimenez,0,1
Tracy Jordan,1,0
Tracy Marshall,0,2
Tracy Mitchell,1,0
Tracy Moreno,0,1
Tracy Morris,0,1
Tracy Moses,1,0
Tracy Nguyen,1,0
Tracy Ortega,0,1
Tracy Ramsey,1,0
Tracy Reyes,0,1
Tracy Robertson,1,0
Tracy Robinson,0,1
Tracy Ruiz,1,0
Tracy Shaw,0,1
Tracy Smith,1,0
Tracy Taylor,0,2
Tracy Thompson,1,1
Tracy Vincent,1,0
Tracy Wise,1,0
Travis Allen,0,1
Travis Anderson,1,0
Travis Branch,0,1
Travis Brewer,1,0
Travis Brown,0,1
Travis Carter,0,1
Travis Cruz,1,0
Travis Davis,1,0
Travis Drake,0,1
Travis Edwards,0,1
Travis Flores,1,0
Travis Gonzales,0,1
Travis Harris,1,0
Travis Hatfield,1,0
Travis Kennedy MD,0,1
Travis Lin,0,1
Travis Mack,0,1
Travis Maldonado,0,1
Travis Marquez,1,0
Travis Martin,1,0
Travis Mejia,0,1
Travis Moreno,0,1
Travis Olson,1,0
Travis Parker,0,1
Travis Phillips,1,0
Travis Ramirez,1,0
Travis Ray,2,0
Travis Richardson,0,1
Travis Robbins,0,1
Travis Roberts,1,0
Travis Rojas,0,1
Travis Roman,0,1
Travis Shelton,1,0
Travis Taylor,1,0
Travis Thompson,1,0
Travis Vasquez,1,0
Travis Weaver,1,0
Travis Wood,1,0
Travis Woods,0,1
Travis Wright,1,0
Trevor Barnett,1,0
Trevor Chandler,1,0
Trevor Christensen,1,0
Trevor Crane,1,0
Trevor Dean,1,0
Trevor Gentry,1,0
Trevor Gray,1,0
Trevor Harris,1,0
Trevor Hernandez,1,0
Trevor Jackson,1,0
Trevor Larsen,1,0
Trevor Long,1,0
Trevor Martin,1,0
Trevor Mcbride,1,0
Trevor Miller,1,0
Trevor Morgan,1,0
Trevor Powers,0,1
Trevor Rodriguez,1,0
Trevor Romero,0,1
Trevor Ryan,1,1
Trevor Taylor,1,0
Trevor Watson,0,1
Tricia Brown,1,0
Tricia Dean,1,0
Tricia Mcgrath,1,0
Tricia Mckay,1,0
Tricia Moore,1,0
Tricia Weiss,0,1
Tristan Conner,0,1
Tristan Donovan,1,0
Tristan Vasquez,1,0
Troy Allen,1,0
Troy Anderson,1,0
Troy Avila,0,1
Troy Brooks,1,0
Troy Brown,1,0
Troy Carter,0,1
Troy Clark,1,0
Troy Davila,0,1
Troy Day,0,1
Troy Deleon,0,1
Troy Fischer,0,1
Troy Gallagher,2,0
Troy Hamilton,1,0
Troy Harris,0,1
Troy Hoffman,1,0
Troy Hurley,1,0
Troy Johns,0,1
Troy Jones,1,0
Troy Levine,1,0
Troy Mccann,1,0
Troy Mendez,1,0
Troy Miller,1,0
Troy Mullins,1,0
Troy Munoz,0,1
Troy Nelson,0,1
Troy Pierce,1,0
Troy Rich,1,0
Troy Riggs,0,1
Troy Rodriguez,1,0
Troy Rojas,0,1
Troy Stewart,1,0
Troy Wagner,1,0
Troy Williams,1,1
Troy Wilson,1,0
Tyler Aguirre,1,0
Tyler Bailey,1,1
Tyler Bates,1,0
Tyler Brooks,1,0
Tyler Brown,2,0
Tyler Camacho,1,0
Tyler Campbell,0,1
Tyler Carpenter,1,0
Tyler Carter,0,1
Tyler Castro,1,0
Tyler Clark,0,1
Tyler Cline,1,0
Tyler Cole,0,1
Tyler Cox,1,0
Tyler Davis,1,0
Tyler Diaz,2,0
Tyler Dixon,1,0
Tyler Edwards,1,0
Tyler Estrada,1,0
Tyler Flores,1,0
Tyler Francis,0,1
Tyler Garcia,1,1
Tyler Gutierrez,0,1
Tyler Haley,1,0
Tyler Harris,1,0
Tyler Harvey,0,1
Tyler Henson,1,0
Tyler Hernandez,1,0
Tyler Howard,1,0
Tyler Hughes,1,0
Tyler Johnson,1,0
Tyler Jones,2,2
Tyler Leon,1,0
Tyler Lewis,1,0
Tyler Maldonado,2,0
Tyler May,1,0
Tyler Morrow,1,0
Tyler Nash,0,1
Tyler Ortiz,0,1
Tyler Payne,1,0
Tyler Perez,1,0
Tyler Petersen,0,1
Tyler Poole,0,1
Tyler Price,1,0
Tyler Ray,1,0
Tyler Rivera,1,0
Tyler Romero,0,1
Tyler Scott,1,0
Tyler Smith,0,1
Tyler Snow,1,0
Tyler Spence,0,1
Tyler Suarez,1,0
Tyler Swanson,1,0
Tyler Turner,0,1
Tyler Vega,1,0
Tyler Washington,1,0
Tyler Weber,1,0
Tyler Willis,1,0
Tyler Woods,1,0
Tyler Wright,1,0
Tyrone Alexander,0,1
Tyrone Bartlett,0,1
Tyrone Daniel,1,0
Tyrone Faulkner,0,1
Tyrone Jones,1,0
Tyrone Nelson,2,0
Tyrone Rowland,1,0
Tyrone Strong,1,0
Tyrone Townsend,0,1
Tyrone West,0,1
Tyrone Young,1,0
Valerie Barker,0,1
Valerie Barrett,1,0
Valerie Barron,1,0
Valerie Blake,0,1
Valerie Carson,1,0
Valerie Curtis,1,0
Valerie Dixon,1,0
Valerie Garcia,1,0
Valerie Gardner,1,0
Valerie Gomez,1,0
Valerie Hart,1,0
Valerie Houston,0,1
Valerie Jackson,1,0
Valerie Jacobson,0,1
Valerie King,1,0
Valerie Lawson,0,1
Valerie Lewis,0,1
Valerie Martinez,0,1
Valerie Miller,1,0
Valerie Montgomery,0,1
Valerie Mullins,1,0
Valerie Payne,1,0
Valerie Phillips,0,1
Valerie Proctor,1,0
Valerie Roach,0,1
Valerie Ross,2,0
Valerie Skinner,1,0
Valerie Smith,0,1
Valerie Thompson,1,0
Valerie Wallace,0,1
Valerie Winters,0,1
Valerie Zimmerman,1,0
Vanessa Allen,1,0
Vanessa Ashley,1,0
Vanessa Bailey,0,1
Vanessa Bowman,0,1
Vanessa Bryant,0,1
Vanessa Burch,0,1
Vanessa Carter,0,1
Vanessa Case,0,1
Vanessa Castaneda,0,1
Vanessa Chavez,1,0
Vanessa Ford,2,0
Vanessa Garrett,1,0
Vanessa Garza,0,1
Vanessa Gibson,0,1
Vanessa Gilbert,0,2
Vanessa Gilmore,0,1
Vanessa Griffith,1,0
Vanessa Gutierrez,1,0
Vanessa Hartman,1,0
Vanessa Heath,1,0
Vanessa Hernandez,1,0
Vanessa Johnson,2,0
Vanessa Jones,0,1
Vanessa King,1,0
Vanessa Knight,1,0
Vanessa Lang,0,1
Vanessa Lawson,1,0
Vanessa Martinez,1,0
Vanessa Mccarty,1,0
Vanessa Mcclain,1,0
Vanessa Pace,0,1
Vanessa Ramos,1,0
Vanessa Richardson,0,1
Vanessa Santiago,0,1
Vanessa Savage,1,0
Vanessa Schmidt,1,0
Vanessa Schneider,1,0
Vanessa Smith,1,0
Vanessa Stanton,1,0
Vanessa Sullivan,0,1
Vanessa Thomas,1,0
Vanessa Wilson,0,1
Vernon Cox,2,0
Vernon Shannon,1,0
Vernon Stein,0,1
Veronica Bauer,0,1
Veronica Bell,0,1
Veronica Berry,0,1
Veronica Brown,2,0
Veronica Campbell,0,1
Veronica Coleman,1,0
Veronica Davies,0,1
Veronica Esparza,1,0
Veronica Hardin,1,0
Veronica Howard,0,1
Veronica James,1,0
Veronica Jordan,1,0
Veronica Lee,1,0
Veronica Martin,1,0
Veronica Martinez,1,0
Veronica Mayer,1,0
Veronica Mcneil,1,0
Veronica Melton,1,0
Veronica Norton,1,0
Veronica Nunez,1,0
Veronica Parker,0,2
Veronica Pierce,1,0
Veronica Russell,1,0
Veronica Sawyer,0,1
Veronica Smith,1,0
Veronica Tapia,2,0
Veronica Taylor,0,1
Veronica Thompson,1,0
Veronica Walton,1,0
Veronica Ward,0,1
Veronica Wright,0,1
Vicki Castaneda,1,0
Vicki Erickson,0,1
Vicki Hudson,1,0
Vicki Jimenez,1,0
Vicki Knight,0,1
Vicki Montes,1,0
Vicki Pacheco,1,0
Vicki Young,1,0
Vickie Brooks,1,0
Vickie Campbell PhD,1,0
Vickie Edwards,1,0
Vickie Fisher,1,0
Vickie Griffin,1,0
Vickie Howard,1,0
Vickie Johnson,1,0
Vickie Jones,1,0
Vickie Perkins,0,1
Vickie Smith,1,0
Vickie Wallace,0,1
Vickie West,1,0
Victor Anderson,0,1
Victor Brewer,0,1
Victor Cabrera,0,1
Victor Carlson,0,1
Victor Clark,1,0
Victor Cross,1,0
Victor Davis,0,1
Victor Evans,0,1
Victor Ferguson,2,0
Victor Freeman,0,1
Victor Fritz,1,0
Victor Gonzalez,0,1
Victor Greene,1,0
Victor Gutierrez,1,0
Victor Hahn,1,0
Victor Hernandez,1,0
Victor Hodges MD,1,0
Victor Hurst,0,1
Victor Klein,1,0
Victor Knapp,1,0
Victor Macdonald,1,0
Victor Mason,0,1
Victor Mckenzie,1,0
Victor Ramirez,1,0
Victor Richards,1,0
Victor Robertson,1,0
Victor Rojas,1,0
Victor Salazar,1,0
Victor Soto,1,0
Victor Stephens,0,1
Victoria Allen,0,1
Victoria Anderson,0,1
Victoria Armstrong,1,0
Victoria Austin,0,1
Victoria Bates,1,0
Victoria Benson,0,1
Victoria Briggs,0,1
Victoria Carlson,1,0
Victoria Carpenter,1,0
Victoria Chavez,1,0
Victoria Cunningham,1,0
Victoria Davis,1,0
Victoria Dixon,1,0
Victoria Fletcher,1,0
Victoria Flowers,1,0
Victoria Freeman,0,1
Victoria Garcia,1,0
Victoria Golden,0,1
Victoria Graham,1,0
Victoria Hall,1,1
Victoria Hunt,0,1
Victoria Johnston,1,0
Victoria Jones,0,1
Victoria Logan,0,1
Victoria Macias,0,1
Victoria Martin,1,0
Victoria Mckenzie,0,1
Victoria Montoya,1,0
Victoria Morales,0,1
Victoria Munoz,1,0
Victoria Murphy,1,0
Victoria Ortega,1,0
Victoria Perez,1,0
Victoria Porter,1,0
Victoria Roberts,1,1
Victoria Shaw,1,1
Victoria Shelton,0,1
Victoria Smith,1,0
Victoria Thomas,1,0
Victoria Wallace,1,0
Victoria Walters,1,1
Victoria Ward,0,1
Victoria West,1,0
Victoria White,0,1
Victoria Williams,1,0
Vincent Alexander,0,1
Vincent Bell,1,0
Vincent Blair,1,0
Vincent Browning,0,1
Vincent Chambers,1,0
Vincent Craig,1,0
Vincent Elliott,1,0
Vincent Estrada,0,1
Vincent Evans,0,1
Vincent Fields,0,1
Vincent Hernandez,1,0
Vincent Hill,1,0
Vincent Hughes,0,1
